year,importer1,importer2,flow1,flow2
1895,France,Switzerland,14.5,
1895,Argentina,France,8.32,
1895,Switzerland,Italy,34.81,
1895,United Kingdom,Italy,15.28,
1895,United Kingdom,China,16.31,
1895,United States of America,Italy,22.14,
1895,United States of America,Belgium,13.77,
1895,United States of America,Mexico,17.45,
1895,Austria-Hungary,Italy,9.63,
1895,United Kingdom,Switzerland,25.14,
1895,United States of America,Japan,25.53,
1895,Netherlands,Russia,30.37,
1895,Chile,United Kingdom,15.83,
1895,Belgium,Russia,22.54,
1895,United States of America,China,22.02,
1895,United Kingdom,Japan,5.57,
1895,France,Turkey,17.37,
1895,China,Japan,7.4,
1895,Russia,China,21.29,
1895,All Other Trade,All Other Trade,16.63,
1895,All Other Trade,All Other Trade,17.84,
1895,All Other Trade,All Other Trade,9.5,
1895,All Other Trade,All Other Trade,7.71,
1895,All Other Trade,All Other Trade,19.31,
1895,All Other Trade,All Other Trade,5.02,
1895,All Other Trade,All Other Trade,2.76,
1895,All Other Trade,All Other Trade,12.15,
1895,All Other Trade,All Other Trade,14.05,
1895,All Other Trade,All Other Trade,12.33,
1895,All Other Trade,All Other Trade,11.94,
1895,All Other Trade,All Other Trade,7.38,
1895,All Other Trade,All Other Trade,4.13,
1895,All Other Trade,All Other Trade,9.31,
1895,All Other Trade,All Other Trade,14.71,
1895,All Other Trade,All Other Trade,10.33,
1895,All Other Trade,All Other Trade,7.72,
1895,All Other Trade,All Other Trade,5.95,
1895,All Other Trade,All Other Trade,7.4,
1895,All Other Trade,All Other Trade,14.08,
1895,All Other Trade,All Other Trade,9.64,
1895,All Other Trade,All Other Trade,7.26,
1895,All Other Trade,All Other Trade,6.42,
1895,All Other Trade,All Other Trade,2.81,
1895,All Other Trade,All Other Trade,2.7,
1895,All Other Trade,All Other Trade,12.31,
1895,All Other Trade,All Other Trade,4.21,
1895,All Other Trade,All Other Trade,8.89,
1895,All Other Trade,All Other Trade,3.14,
1895,All Other Trade,All Other Trade,6.4,
1895,All Other Trade,All Other Trade,3.62,
1895,All Other Trade,All Other Trade,7.54,
1895,All Other Trade,All Other Trade,3.49,
1895,All Other Trade,All Other Trade,7.64,
1895,All Other Trade,All Other Trade,6.05,
1895,All Other Trade,All Other Trade,6.32,
1895,All Other Trade,All Other Trade,7.42,
1895,All Other Trade,All Other Trade,7.13,
1895,All Other Trade,All Other Trade,3.75,
1895,All Other Trade,All Other Trade,6.91,
1895,All Other Trade,All Other Trade,6.57,
1895,All Other Trade,All Other Trade,3.82,
1895,All Other Trade,All Other Trade,2.46,
1895,All Other Trade,All Other Trade,3.32,
1895,All Other Trade,All Other Trade,4.97,
1895,All Other Trade,All Other Trade,5.43,
1895,All Other Trade,All Other Trade,3.92,
1895,All Other Trade,All Other Trade,4.7,
1895,All Other Trade,All Other Trade,5.98,
1895,All Other Trade,All Other Trade,0.54,
1895,All Other Trade,All Other Trade,0.88,
1895,All Other Trade,All Other Trade,0.83,
1895,All Other Trade,All Other Trade,0.28,
1895,All Other Trade,All Other Trade,5.02,
1895,All Other Trade,All Other Trade,1.48,
1895,All Other Trade,All Other Trade,4.22,
1895,All Other Trade,All Other Trade,0.91,
1895,All Other Trade,All Other Trade,3.1,
1895,All Other Trade,All Other Trade,5.04,
1895,All Other Trade,All Other Trade,1.16,
1895,All Other Trade,All Other Trade,5.94,
1895,All Other Trade,All Other Trade,1.41,
1895,All Other Trade,All Other Trade,3.02,
1895,All Other Trade,All Other Trade,5.27,
1895,All Other Trade,All Other Trade,3.38,
1895,All Other Trade,All Other Trade,3.1,
1895,All Other Trade,All Other Trade,2,
1895,All Other Trade,All Other Trade,0.75,
1895,All Other Trade,All Other Trade,3.16,
1895,All Other Trade,All Other Trade,3.07,
1895,All Other Trade,All Other Trade,1.92,
1895,All Other Trade,All Other Trade,3.46,
1895,All Other Trade,All Other Trade,3.16,
1895,All Other Trade,All Other Trade,3.91,
1895,All Other Trade,All Other Trade,2.13,
1895,All Other Trade,All Other Trade,2.84,
1895,All Other Trade,All Other Trade,1.94,
1895,All Other Trade,All Other Trade,1.62,
1895,All Other Trade,All Other Trade,2.26,
1895,All Other Trade,All Other Trade,2.07,
1895,All Other Trade,All Other Trade,3.14,
1895,All Other Trade,All Other Trade,0.61,
1895,All Other Trade,All Other Trade,0,
1895,All Other Trade,All Other Trade,2.87,
1895,All Other Trade,All Other Trade,2.25,
1895,All Other Trade,All Other Trade,1.54,
1895,All Other Trade,All Other Trade,1.82,
1895,All Other Trade,All Other Trade,0.85,
1895,All Other Trade,All Other Trade,0.98,
1895,All Other Trade,All Other Trade,0.08,
1895,All Other Trade,All Other Trade,1.07,
1895,All Other Trade,All Other Trade,0.54,
1895,All Other Trade,All Other Trade,0.25,
1895,All Other Trade,All Other Trade,0,
1895,All Other Trade,All Other Trade,1.75,
1895,All Other Trade,All Other Trade,1.62,
1895,All Other Trade,All Other Trade,1.88,
1895,All Other Trade,All Other Trade,1.32,
1895,All Other Trade,All Other Trade,1.22,
1895,All Other Trade,All Other Trade,1.51,
1895,All Other Trade,All Other Trade,0.1,
1895,All Other Trade,All Other Trade,0,
1895,All Other Trade,All Other Trade,1.12,
1895,All Other Trade,All Other Trade,0.77,
1895,All Other Trade,All Other Trade,0.77,
1895,All Other Trade,All Other Trade,0.6,
1895,All Other Trade,All Other Trade,0.56,
1895,All Other Trade,All Other Trade,0.37,
1895,All Other Trade,All Other Trade,0.45,
1895,All Other Trade,All Other Trade,1.14,
1895,All Other Trade,All Other Trade,0.6,
1895,All Other Trade,All Other Trade,0.36,
1895,All Other Trade,All Other Trade,0,
1895,All Other Trade,All Other Trade,0.22,
1895,All Other Trade,All Other Trade,0.19,
1895,All Other Trade,All Other Trade,0.04,
1900,United States of America,United Kingdom,143.38,
1900,United Kingdom,France,258.4,
1900,Germany,Austria-Hungary,206.35,
1900,United States of America,Germany,100.44,
1900,United Kingdom,Germany,150.27,
1900,Germany,Russia,168.78,
1900,United Kingdom,Netherlands,151.23,
1900,France,Germany,80.38,
1900,United Kingdom,Belgium,113.26,
1900,United Kingdom,Russia,105.85,
1900,United States of America,France,75.45,
1900,Belgium,France,70.38,
1900,Netherlands,Germany,91.58,
1900,Belgium,Germany,60.73,
1900,Switzerland,Germany,67.57,
1900,United States of America,Netherlands,20.59,
1900,United Kingdom,Spain,76.54,
1900,Argentina,United Kingdom,34.42,
1900,United Kingdom,Denmark,63.55,
1900,United States of America,Brazil,70.64,
1900,Netherlands,Belgium,40.86,
1900,United Kingdom,Sweden,51.25,
1900,Germany,Sweden,29.03,
1900,Germany,Italy,43.11,
1900,France,Spain,41.41,
1900,United States of America,Belgium,14.6,
1900,Chile,United Kingdom,39.78,
1900,Netherlands,Russia,56.76,
1900,France,Switzerland,21,
1900,France,Russia,43.48,
1900,United States of America,Italy,24.61,
1900,United Kingdom,Italy,16.47,
1900,France,Italy,28.04,
1900,Germany,Denmark,17.53,
1900,Brazil,United Kingdom,28.04,
1900,United Kingdom,Japan,7.42,
1900,Austria-Hungary,Italy,23.17,
1900,United Kingdom,Turkey,27.22,
1900,Switzerland,Italy,38.97,
1900,United States of America,Mexico,28.85,
1900,United Kingdom,Switzerland,33.53,
1900,United Kingdom,China,11.37,
1900,United States of America,Japan,29.22,
1900,Argentina,Germany,15.64,
1900,China,Japan,19.13,
1900,Austria-Hungary,Russia,18.07,
1900,Spain,Germany,12.56,
1900,France,Turkey,19.25,
1900,Belgium,Russia,23.54,
1900,All Other Trade,All Other Trade,12.99,
1900,All Other Trade,All Other Trade,18.3,
1900,All Other Trade,All Other Trade,10.24,
1900,All Other Trade,All Other Trade,25.53,
1900,All Other Trade,All Other Trade,15.62,
1900,All Other Trade,All Other Trade,13.9,
1900,All Other Trade,All Other Trade,7.92,
1900,All Other Trade,All Other Trade,13.87,
1900,All Other Trade,All Other Trade,1.78,
1900,All Other Trade,All Other Trade,7.91,
1900,All Other Trade,All Other Trade,8.37,
1900,All Other Trade,All Other Trade,5.4,
1900,All Other Trade,All Other Trade,12.4,
1900,All Other Trade,All Other Trade,8.06,
1900,All Other Trade,All Other Trade,6.62,
1900,All Other Trade,All Other Trade,5.95,
1900,All Other Trade,All Other Trade,14.03,
1900,All Other Trade,All Other Trade,8.87,
1900,All Other Trade,All Other Trade,10.06,
1900,All Other Trade,All Other Trade,15.79,
1900,All Other Trade,All Other Trade,10.88,
1900,All Other Trade,All Other Trade,1.71,
1900,All Other Trade,All Other Trade,10.73,
1900,All Other Trade,All Other Trade,3.48,
1900,All Other Trade,All Other Trade,6.53,
1900,All Other Trade,All Other Trade,7.03,
1900,All Other Trade,All Other Trade,7.75,
1900,All Other Trade,All Other Trade,9.18,
1900,All Other Trade,All Other Trade,3.66,
1900,All Other Trade,All Other Trade,10.93,
1900,All Other Trade,All Other Trade,8.68,
1900,All Other Trade,All Other Trade,13.79,
1900,All Other Trade,All Other Trade,7.16,
1900,All Other Trade,All Other Trade,9.24,
1900,All Other Trade,All Other Trade,3.8,
1900,All Other Trade,All Other Trade,9.19,
1900,All Other Trade,All Other Trade,9.63,
1900,All Other Trade,All Other Trade,8.11,
1900,All Other Trade,All Other Trade,5.08,
1900,All Other Trade,All Other Trade,4.57,
1900,All Other Trade,All Other Trade,8.08,
1900,All Other Trade,All Other Trade,8.14,
1900,All Other Trade,All Other Trade,1.08,
1900,All Other Trade,All Other Trade,6.64,
1900,All Other Trade,All Other Trade,6.73,
1900,All Other Trade,All Other Trade,7.08,
1900,All Other Trade,All Other Trade,5.81,
1900,All Other Trade,All Other Trade,4.8,
1900,All Other Trade,All Other Trade,0,
1900,All Other Trade,All Other Trade,5.56,
1900,All Other Trade,All Other Trade,7.59,
1900,All Other Trade,All Other Trade,4.78,
1900,All Other Trade,All Other Trade,8.2,
1900,All Other Trade,All Other Trade,3.01,
1900,All Other Trade,All Other Trade,2.42,
1900,All Other Trade,All Other Trade,6.56,
1900,All Other Trade,All Other Trade,2.76,
1900,All Other Trade,All Other Trade,0.45,
1900,All Other Trade,All Other Trade,7.15,
1900,All Other Trade,All Other Trade,1.21,
1900,All Other Trade,All Other Trade,1.43,
1900,All Other Trade,All Other Trade,1.98,
1900,All Other Trade,All Other Trade,1.55,
1900,All Other Trade,All Other Trade,6.2,
1900,All Other Trade,All Other Trade,3.23,
1900,All Other Trade,All Other Trade,3.5,
1900,All Other Trade,All Other Trade,3.35,
1900,All Other Trade,All Other Trade,3.48,
1900,All Other Trade,All Other Trade,4.62,
1900,All Other Trade,All Other Trade,2.94,
1900,All Other Trade,All Other Trade,2.98,
1900,All Other Trade,All Other Trade,2.82,
1900,All Other Trade,All Other Trade,2.61,
1900,All Other Trade,All Other Trade,4.76,
1900,All Other Trade,All Other Trade,3.1,
1900,All Other Trade,All Other Trade,1.46,
1900,All Other Trade,All Other Trade,0.75,
1900,All Other Trade,All Other Trade,2.08,
1900,All Other Trade,All Other Trade,1.92,
1900,All Other Trade,All Other Trade,1.02,
1900,All Other Trade,All Other Trade,0.39,
1900,All Other Trade,All Other Trade,1.73,
1900,All Other Trade,All Other Trade,3.89,
1900,All Other Trade,All Other Trade,0.14,
1900,All Other Trade,All Other Trade,1.7,
1900,All Other Trade,All Other Trade,0,
1900,All Other Trade,All Other Trade,3.44,
1900,All Other Trade,All Other Trade,1.31,
1900,All Other Trade,All Other Trade,2.87,
1900,All Other Trade,All Other Trade,0.16,
1900,All Other Trade,All Other Trade,2.13,
1900,All Other Trade,All Other Trade,2.71,
1900,All Other Trade,All Other Trade,0.41,
1900,All Other Trade,All Other Trade,0.6,
1900,All Other Trade,All Other Trade,1.66,
1900,All Other Trade,All Other Trade,2.21,
1900,All Other Trade,All Other Trade,0.86,
1900,All Other Trade,All Other Trade,2.18,
1900,All Other Trade,All Other Trade,0.24,
1900,All Other Trade,All Other Trade,1.82,
1900,All Other Trade,All Other Trade,1.62,
1900,All Other Trade,All Other Trade,1.73,
1900,All Other Trade,All Other Trade,1.13,
1900,All Other Trade,All Other Trade,0.26,
1900,All Other Trade,All Other Trade,1.59,
1900,All Other Trade,All Other Trade,1.43,
1900,All Other Trade,All Other Trade,1.09,
1900,All Other Trade,All Other Trade,0.75,
1900,All Other Trade,All Other Trade,0.8,
1900,All Other Trade,All Other Trade,1.57,
1900,All Other Trade,All Other Trade,1.57,
1900,All Other Trade,All Other Trade,1.08,
1900,All Other Trade,All Other Trade,1.75,
1900,All Other Trade,All Other Trade,0,
1900,All Other Trade,All Other Trade,1.3,
1900,All Other Trade,All Other Trade,0.05,
1900,All Other Trade,All Other Trade,0.19,
1900,All Other Trade,All Other Trade,0.19,
1900,All Other Trade,All Other Trade,0.75,
1900,All Other Trade,All Other Trade,1.3,
1900,All Other Trade,All Other Trade,1.25,
1900,All Other Trade,All Other Trade,0.12,
1900,All Other Trade,All Other Trade,0.91,
1900,All Other Trade,All Other Trade,0.96,
1900,All Other Trade,All Other Trade,0,
1900,All Other Trade,All Other Trade,0.72,
1900,All Other Trade,All Other Trade,0.8,
1900,All Other Trade,All Other Trade,0.24,
1900,All Other Trade,All Other Trade,0.05,
1900,All Other Trade,All Other Trade,0.27,
1900,All Other Trade,All Other Trade,0.04,
1900,All Other Trade,All Other Trade,0.46,
1900,All Other Trade,All Other Trade,0.3,
1900,All Other Trade,All Other Trade,0.05,
1900,All Other Trade,All Other Trade,0.34,
1900,All Other Trade,All Other Trade,0,
1900,All Other Trade,All Other Trade,0.28,
1900,All Other Trade,All Other Trade,0.21,
1900,All Other Trade,All Other Trade,0.0002963,
1900,All Other Trade,All Other Trade,0,
1900,All Other Trade,All Other Trade,0.06,
1905,United States of America,United Kingdom,210.02,
1905,United Kingdom,France,260.54,
1905,United States of America,Germany,135.14,
1905,Germany,Russia,236.95,
1905,United Kingdom,Germany,175.74,
1905,Germany,Austria-Hungary,179.29,
1905,Netherlands,Germany,232.74,
1905,United Kingdom,Netherlands,174.18,
1905,United Kingdom,Russia,163.79,
1905,United Kingdom,Belgium,136.23,
1905,United States of America,France,108.41,
1905,France,Germany,92.37,
1905,Argentina,United Kingdom,67.14,
1905,Belgium,France,100.12,
1905,United Kingdom,Switzerland,139.18,
1905,Netherlands,Belgium,102.36,
1905,Belgium,Germany,79.25,
1905,United States of America,Cuba,95.33,
1905,Netherlands,Russia,128.56,
1905,Switzerland,Germany,85.78,
1905,United States of America,Netherlands,27,
1905,United States of America,Mexico,50.96,
1905,Germany,Italy,50.19,
1905,United States of America,Japan,52.55,
1905,United Kingdom,Denmark,75.67,
1905,United Kingdom,Spain,68.03,
1905,Germany,Sweden,34.01,
1905,United States of America,Brazil,80.41,
1905,United Kingdom,Sweden,48.24,
1905,United States of America,Italy,40.59,
1905,Germany,Denmark,29.02,
1905,United Kingdom,Italy,16.32,
1905,Brazil,United Kingdom,38.93,
1905,France,Switzerland,23.27,
1905,United Kingdom,China,11.48,
1905,United States of America,Belgium,28.41,
1905,France,Italy,29.82,
1905,United States of America,China,28.58,
1905,Argentina,France,20.86,
1905,United Kingdom,Japan,9.13,
1905,France,Russia,53.25,
1905,Argentina,Germany,28.55,
1905,France,Spain,34.85,
1905,Austria-Hungary,Italy,21.62,
1905,United Kingdom,Turkey,26.86,
1905,Chile,United Kingdom,26.18,
1905,United States of America,Austria-Hungary,13.86,
1905,Germany,Norway,34.01,
1905,Argentina,Belgium,8.56,
1905,All Other Trade,All Other Trade,19.5,
1905,All Other Trade,All Other Trade,25.66,
1905,All Other Trade,All Other Trade,46.04,
1905,All Other Trade,All Other Trade,34.42,
1905,All Other Trade,All Other Trade,18.37,
1905,All Other Trade,All Other Trade,29.23,
1905,All Other Trade,All Other Trade,17.52,
1905,All Other Trade,All Other Trade,16.45,
1905,All Other Trade,All Other Trade,39.49,
1905,All Other Trade,All Other Trade,7.3,
1905,All Other Trade,All Other Trade,27.95,
1905,All Other Trade,All Other Trade,8.95,
1905,All Other Trade,All Other Trade,13.53,
1905,All Other Trade,All Other Trade,10.69,
1905,All Other Trade,All Other Trade,21.25,
1905,All Other Trade,All Other Trade,5.5,
1905,All Other Trade,All Other Trade,20.66,
1905,All Other Trade,All Other Trade,10.98,
1905,All Other Trade,All Other Trade,13.19,
1905,All Other Trade,All Other Trade,19.91,
1905,All Other Trade,All Other Trade,14.52,
1905,All Other Trade,All Other Trade,17.81,
1905,All Other Trade,All Other Trade,26.71,
1905,All Other Trade,All Other Trade,7.86,
1905,All Other Trade,All Other Trade,14.38,
1905,All Other Trade,All Other Trade,1.06,
1905,All Other Trade,All Other Trade,6.74,
1905,All Other Trade,All Other Trade,20.18,
1905,All Other Trade,All Other Trade,16.94,
1905,All Other Trade,All Other Trade,2.23,
1905,All Other Trade,All Other Trade,23.42,
1905,All Other Trade,All Other Trade,17.23,
1905,All Other Trade,All Other Trade,4,
1905,All Other Trade,All Other Trade,21.23,
1905,All Other Trade,All Other Trade,16.17,
1905,All Other Trade,All Other Trade,13.5,
1905,All Other Trade,All Other Trade,2.11,
1905,All Other Trade,All Other Trade,7.56,
1905,All Other Trade,All Other Trade,12.65,
1905,All Other Trade,All Other Trade,8.29,
1905,All Other Trade,All Other Trade,11.8,
1905,All Other Trade,All Other Trade,15,
1905,All Other Trade,All Other Trade,15.86,
1905,All Other Trade,All Other Trade,13.84,
1905,All Other Trade,All Other Trade,7.13,
1905,All Other Trade,All Other Trade,13.72,
1905,All Other Trade,All Other Trade,3.89,
